center,left,right,steering,throttle,brake,speed
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_47_279.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_47_279.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_47_279.jpg, 0, 1, 0, 30.18996
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_47_388.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_47_388.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_47_388.jpg, 0, 1, 0, 30.19034
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_47_492.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_47_492.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_47_492.jpg, -0.09949163, 1, 0, 30.18673
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_47_603.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_47_603.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_47_603.jpg, -0.1285403, 1, 0, 30.18796
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_47_708.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_47_708.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_47_708.jpg, -0.1188574, 1, 0, 30.18884
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_47_810.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_47_810.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_47_810.jpg, -0.1188574, 1, 0, 30.18967
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_47_916.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_47_916.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_47_916.jpg, -0.235052, 1, 0, 30.18457
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_48_024.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_48_024.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_48_024.jpg, -0.235052, 1, 0, 30.1874
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_48_126.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_48_126.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_48_126.jpg, -0.02202855, 1, 0, 30.19053
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_48_233.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_48_233.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_48_233.jpg, 0, 1, 0, 30.19007
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_48_338.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_48_338.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_48_338.jpg, 0, 1, 0, 30.19026
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_48_439.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_48_439.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_48_439.jpg, 0, 1, 0, 30.19024
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_48_550.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_48_550.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_48_550.jpg, 0, 1, 0, 30.19031
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_48_655.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_48_655.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_48_655.jpg, 0, 1, 0, 30.19031
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_48_759.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_48_759.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_48_759.jpg, 0, 1, 0, 30.1903
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_48_863.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_48_863.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_48_863.jpg, 0, 1, 0, 30.19016
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_48_967.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_48_967.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_48_967.jpg, -0.03171144, 1, 0, 30.19008
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_49_068.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_49_068.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_49_068.jpg, -0.03171144, 1, 0, 30.19017
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_49_169.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_49_169.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_49_169.jpg, -0.03171144, 1, 0, 30.19023
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_49_277.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_49_277.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_49_277.jpg, 0, 1, 0, 30.19026
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_49_383.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_49_383.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_49_383.jpg, 0, 1, 0, 30.19033
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_49_487.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_49_487.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_49_487.jpg, 0, 1, 0, 30.19031
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_49_592.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_49_592.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_49_592.jpg, 0, 1, 0, 30.1903
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_49_693.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_49_693.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_49_693.jpg, 0, 1, 0, 30.1903
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_49_795.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_49_795.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_49_795.jpg, 0, 0.9903171, 0, 30.19034
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_49_898.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_49_898.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_49_898.jpg, 0, 0.9515856, 0, 30.17883
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_50_001.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_50_001.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_50_001.jpg, 0, 0.9806342, 0, 30.18512
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_50_105.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_50_105.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_50_105.jpg, -0.03171144, 0.9515856, 0, 30.17694
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_50_207.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_50_207.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_50_207.jpg, -0.08980875, 0.9419027, 0, 30.17285
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_50_308.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_50_308.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_50_308.jpg, -0.1672718, 0.9225369, 0, 30.16652
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_50_413.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_50_413.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_50_413.jpg, -0.1672718, 0.9225369, 0, 30.16867
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_50_515.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_50_515.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_50_515.jpg, -0.1091745, 0.9225369, 0, 30.17104
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_50_618.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_50_618.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_50_618.jpg, 0, 0.7095134, 0, 30.15478
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_50_722.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_50_722.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_50_722.jpg, 0, 0.5449044, 0, 30.07923
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_50_827.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_50_827.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_50_827.jpg, 0, 0.5352215, 0, 30.07291
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_50_928.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_50_928.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_50_928.jpg, 0, 0.4674413, 0, 30.05926
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_51_033.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_51_033.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_51_033.jpg, 0, 0.3899783, 0, 30.03352
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_51_139.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_51_139.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_51_139.jpg, 0, 0.3899783, 0, 30.03564
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_51_257.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_51_257.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_51_257.jpg, 0.08012594, 0.3996611, 0, 30.03642
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_51_371.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_51_371.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_51_371.jpg, 0.1091746, 0.4287098, 0, 30.0423
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_51_484.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_51_484.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_51_484.jpg, 0.4190269, 0.49649, 0, 30.03382
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_51_589.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_51_589.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_51_589.jpg, 0.3706125, 0.49649, 0, 30.05375
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_51_697.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_51_697.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_51_697.jpg, 0.02202863, 0.4480756, 0, 30.04278
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_51_800.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_51_800.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_51_800.jpg, 0, 0.4480756, 0, 30.05144
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_51_914.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_51_914.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_51_914.jpg, 0, 0.4190269, 0, 30.04121
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_52_015.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_52_015.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_52_015.jpg, 0, 0.4190269, 0, 30.04602
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_52_115.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_52_115.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_52_115.jpg, 0, 0.4190269, 0, 30.04294
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_52_221.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_52_221.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_52_221.jpg, 0, 0.4190269, 0, 30.04319
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_52_324.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_52_324.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_52_324.jpg, -0.2641007, 0.5352215, 0, 30.05016
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_52_442.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_52_442.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_52_442.jpg, -0.06076009, 0.5061729, 0, 30.06307
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_52_542.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_52_542.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_52_542.jpg, 0, 0.3899783, 0, 30.03787
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_52_646.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_52_646.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_52_646.jpg, 0, 0.2641007, 0, 30.00681
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_52_751.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_52_751.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_52_751.jpg, 0.002662856, 0.2447349, 0, 30.0014
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_52_854.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_52_854.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_52_854.jpg, 0.02202863, 0.2447349, 0, 29.99423
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_52_959.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_52_959.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_52_959.jpg, 0.1091746, 0.4190269, 0, 30.03581
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_53_062.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_53_062.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_53_062.jpg, 0.1672719, 0.4190269, 0, 30.04133
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_53_164.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_53_164.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_53_164.jpg, 0.1963205, 0.4287098, 0, 30.03921
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_53_269.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_53_269.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_53_269.jpg, 0.157589, 0.4287098, 0, 30.04285
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_53_372.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_53_372.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_53_372.jpg, 0.002662856, 0.4287098, 0, 30.04479
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_53_476.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_53_476.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_53_476.jpg, 0, 0.3996611, 0, 30.0431
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_53_577.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_53_577.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_53_577.jpg, 0, 0.3996611, 0, 30.03819
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_53_679.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_53_679.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_53_679.jpg, 0, 0.3899783, 0, 30.03592
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_53_782.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_53_782.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_53_782.jpg, 0, 0.3802953, 0, 30.03249
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_53_885.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_53_885.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_53_885.jpg, 0, 0.3802953, 0, 30.03579
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_53_986.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_53_986.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_53_986.jpg, 0.08980883, 0.3899783, 0, 30.03394
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_54_092.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_54_092.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_54_092.jpg, 0.4771242, 0.4868071, 0, 29.99816
/Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/center_2016_12_26_23_11_54_195.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/left_2016_12_26_23_11_54_195.jpg, /Users/matthew/Documents/git/udacity/carnd/CarND-BehavioralCloning-P3/IMG/right_2016_12_26_23_11_54_195.jpg, 0.6030017, 0.5158557, 0, 29.98249
